"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","count"
1053,815,2,74.446,24996,2,"11",11,1,2021,"Emilia Romagna Grand Prix","Y","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","PER","Sergio","Pérez","Mexican",0.0349999999999966,0,3
1053,830,3,74.498,24986,3,"1",1,1,2021,"Emilia Romagna Grand Prix","Y","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","VER","Max","Verstappen","Dutch",0.0870000000000033,1,3
1054,822,1,78.348,25008,1,"3",3,1,2021,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","BOT","Valtteri","Bottas","Finnish",0,0,3
1054,1,2,78.355,25006,2,"1",1,1,2021,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","HAM","Lewis","Hamilton","British",0.007000000000005,1,3
1054,830,3,78.746,25007,3,"2",2,1,2021,"Portuguese Grand Prix","N","portimao",75,"Autódromo Internacional do Algarve","Portugal",37.227,-8.6267,"108","VER","Max","Verstappen","Dutch",0.397999999999996,0,3
1055,1,1,76.741,25026,1,"1",1,1,2021,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",0,1,3
1055,830,2,76.777,25027,2,"2",2,1,2021,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VER","Max","Verstappen","Dutch",0.0360000000000014,0,3
1055,822,3,76.873,25028,3,"3",3,1,2021,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BOT","Valtteri","Bottas","Finnish",0.132000000000005,0,3
1059,830,1,89.99,25086,1,"1",1,1,2021,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","VER","Max","Verstappen","Dutch",0,1,3
1059,1,2,90.248,25087,2,"2",2,1,2021,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","HAM","Lewis","Hamilton","British",0.257999999999981,0,3
1059,822,3,90.376,25089,3,"4",4,1,2021,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","BOT","Valtteri","Bottas","Finnish",0.385999999999996,0,3
1060,830,1,63.72,25126,1,"1",1,1,2021,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","VER","Max","Verstappen","Dutch",0,1,3
1060,846,2,63.768,25128,2,"3",3,1,2021,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","NOR","Lando","Norris","British",0.0480000000000018,0,3
1060,815,3,63.99,25131,3,"6",6,1,2021,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","PER","Sergio","Pérez","Mexican",0.269999999999996,0,3
1063,830,1,119.765,25186,1,"1",1,1,2021,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VER","Max","Verstappen","Dutch",0,1,3
1063,847,2,120.086,25187,2,"2",2,1,2021,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","RUS","George","Russell","British",0.321000000000026,0,3
1063,1,3,120.099,25188,3,"3",3,1,2021,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",0.334000000000003,0,3
1064,830,1,68.885,25206,1,"1",1,1,2021,"Dutch Grand Prix","N","zandvoort",39,"Circuit Park Zandvoort","Netherlands",52.3888,4.54092,"6","VER","Max","Verstappen","Dutch",0,1,3
1064,1,2,68.923,25207,2,"2",2,1,2021,"Dutch Grand Prix","N","zandvoort",39,"Circuit Park Zandvoort","Netherlands",52.3888,4.54092,"6","HAM","Lewis","Hamilton","British",0.0379999999999967,0,3
1064,822,3,69.222,25208,3,"3",3,1,2021,"Dutch Grand Prix","N","zandvoort",39,"Circuit Park Zandvoort","Netherlands",52.3888,4.54092,"6","BOT","Valtteri","Bottas","Finnish",0.336999999999989,0,3
1066,846,1,101.993,25252,1,"7",7,1,2021,"Russian Grand Prix","Y","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","NOR","Lando","Norris","British",0,0,3
1066,832,2,102.51,25248,2,"3",3,1,2021,"Russian Grand Prix","Y","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","SAI","Carlos","Sainz","Spanish",0.516999999999996,0,3
1066,847,3,102.983,25255,3,"10",10,1,2021,"Russian Grand Prix","Y","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","RUS","George","Russell","British",0.990000000000009,0,3
1069,830,1,92.91,25286,1,"1",1,1,2021,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","VER","Max","Verstappen","Dutch",0,1,3
1069,1,2,93.119,25287,2,"2",2,1,2021,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British",0.209000000000003,0,3
1069,815,3,93.134,25288,3,"3",3,1,2021,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","PER","Sergio","Pérez","Mexican",0.22399999999999,0,3
1070,822,1,75.875,25320,1,"15",15,12,2021,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","BOT","Valtteri","Bottas","Finnish",0,0,3
1070,1,2,76.02,25307,2,"2",2,1,2021,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British",0.144999999999996,0,3
1070,830,3,76.225,25306,3,"1",1,1,2021,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VER","Max","Verstappen","Dutch",0.349999999999994,1,3
1072,1,1,87.511,25366,1,"1",1,1,2021,"Saudi Arabian Grand Prix","N","jeddah",77,"Jeddah Street Circuit","Saudi Arabia",21.5433,39.1728,"15","HAM","Lewis","Hamilton","British",0,1,3
1072,822,2,87.622,25368,2,"3",3,1,2021,"Saudi Arabian Grand Prix","N","jeddah",77,"Jeddah Street Circuit","Saudi Arabia",21.5433,39.1728,"15","BOT","Valtteri","Bottas","Finnish",0.111000000000004,0,3
1072,830,3,87.653,25367,3,"2",2,1,2021,"Saudi Arabian Grand Prix","N","jeddah",77,"Jeddah Street Circuit","Saudi Arabia",21.5433,39.1728,"15","VER","Max","Verstappen","Dutch",0.14200000000001,0,3
1073,830,1,82.109,25386,1,"1",1,1,2021,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VER","Max","Verstappen","Dutch",0,1,3
1073,1,2,82.48,25387,2,"2",2,1,2021,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",0.371000000000009,0,3
1073,846,3,82.931,25392,3,"7",7,1,2021,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","NOR","Lando","Norris","British",0.822000000000003,0,3
